Id,SalePrice
1461,11.6782631735949
1462,11.964062923224766
1463,12.073047176822866
1464,12.198821865533148
1465,12.154386596034254
1466,12.03929685379713
1467,12.10606034878301
1468,11.997514465617213
1469,12.144681577998007
1470,11.662175655824345
1471,12.167095475279702
1472,11.540399018326063
1473,11.49122565591188
1474,11.901954209792496
1475,11.689401743050505
1476,12.786816240982976
1477,12.387420068205254
1478,12.508895513848719
1479,12.514250757434148
1480,13.14889893460121
1481,12.649348026161038
1482,12.205362389302852
1483,12.057147237150193
1484,12.001783114108598
1485,12.105164014737543
1486,12.181803760109918
1487,12.667922585500799
1488,12.331413627034383
1489,12.15092297059616
1490,12.362912915081946
1491,12.174647851558452
1492,11.40374824218205
1493,12.055852901347372
1494,12.555052902723354
1495,12.528428139433984
1496,12.347445887514418
1497,12.09443255246418
1498,12.02327353398584
1499,11.980923968335505
1500,11.954679551361554
1501,12.084568906491167
1502,11.939032311687592
1503,12.573608138663655
1504,12.390074272661886
1505,12.313963222938305
1506,12.149698906178859
1507,12.47751987571634
1508,12.180988113114044
1509,11.9542527192346
1510,11.850791115135635
1511,11.916393606319023
1512,12.080971366281569
1513,11.92096580718044
1514,11.91223233502209
1515,12.219430798893839
1516,11.886259920105415
1517,12.081514388033474
1518,11.781342028678022
1519,12.291937560058743
1520,11.75246517780042
1521,11.794989227878274
1522,12.072842875023829
1523,11.599395864230285
1524,11.730292632145218
1525,11.682700924371755
1526,11.57110752248429
1527,11.59764619770633
1528,11.858884937292093
1529,11.864316149134151
1530,12.138342363100513
1531,11.570717355853605
1532,11.443241252873582
1533,11.91281617371131
1534,11.794962694408552
1535,11.902409745917469
1536,11.57935855603687
1537,11.010714067442429
1538,11.859488036610445
1539,12.135116353607874
1540,11.456171935588488
1541,11.78980944387115
1542,11.816574283387977
1543,12.158919893952909
1544,11.397671251962239
1545,11.624466537396689
1546,11.752081457438345
1547,11.754042263899615
1548,11.785947901216591
1549,11.681580236521686
1550,11.724357831290646
1551,11.626950062341265
1552,11.732750490513446
1553,11.803502771628352
1554,11.682068847929857
1555,12.002087593624712
1556,11.396393436030843
1557,11.463411484297712
1558,11.559514529521273
1559,11.02388733956607
1560,11.751441022229447
1561,11.671204213171151
1562,11.802159406038239
1563,11.67447517682487
1564,11.989841486311601
1565,11.823454335679624
1566,12.348828419723455
1567,11.300190228545633
1568,12.376324922540627
1569,11.771157543049652
1570,11.84516265841134
1571,11.720268971967101
1572,11.892479598251006
1573,12.389210986835815
1574,11.636648928559318
1575,12.309503415112182
1576,12.428267336100895
1577,12.094308906760304
1578,11.88231406571749
1579,11.850740274384266
1580,12.173046766383893
1581,11.945489525475278
1582,11.707430018914497
1583,12.637947549570642
1584,12.308039928269045
1585,11.838549649960619
1586,11.165314341303503
1587,11.515944145731849
1588,11.936321019628048
1589,11.485350963218217
1590,11.852245842207754
1591,11.399068090342162
1592,11.704546760742549
1593,11.704184536252603
1594,11.736792712612962
1595,11.517427749391285
1596,12.327844963555442
1597,12.132001152868092
1598,12.273743243170127
1599,11.988144466636037
1600,11.944537394782323
1601,11.147827899961577
1602,11.652552773423329
1603,11.232816428585712
1604,12.416215782470939
1605,12.400735896824964
1606,12.063074588994791
1607,12.118547390331106
1608,12.224351812693715
1609,12.102968231992199
1610,11.893133492269666
1611,11.819762470312753
1612,12.062443755667687
1613,12.020757070303247
1614,11.732619621930457
1615,11.436763149220894
1616,11.277026219114166
1617,11.489010342627424
1618,11.738524862502683
1619,11.862467945902532
1620,11.969805802208857
1621,11.82560488659443
1622,11.852569868225618
1623,12.45672625708113
1624,12.283826218684943
1625,11.71018238520195
1626,12.03719576109254
1627,12.167355907539017
1628,12.523519699083415
1629,12.06731159406882
1630,12.852008696255545
1631,12.283818361210777
1632,12.363780663838632
1633,12.025811779815399
1634,12.110194029744072
1635,12.068764030637233
1636,11.93728552421522
1637,12.219439105194574
1638,12.109043523934954
1639,12.130334698502999
1640,12.509348048752564
1641,12.096916860749914
1642,12.371852416169736
1643,12.27836894728387
1644,12.325640409524565
1645,12.332607511047943
1646,11.951658468000193
1647,11.957708312482685
1648,11.764083167556612
1649,11.874062499808936
1650,11.59969342455123
1651,11.697981743755328
1652,11.54852857750868
1653,11.573961231661851
1654,11.878258162933156
1655,11.837628030571803
1656,11.846454733710395
1657,11.882833108411003
1658,11.866591837809489
1659,11.732625850266338
1660,11.946182935023499
1661,13.010586661760987
1662,12.904190517224123
1663,12.814187425624285
1664,13.209538929777102
1665,12.582151898812782
1666,12.66318238404779
1667,12.846461922545917
1668,12.700798154969199
1669,12.574962127194173
1670,12.696582089836038
1671,12.49743264571908
1672,13.023623574756284
1673,12.553898949966953
1674,12.377997070560516
1675,12.179061183998453
1676,12.165145767972813
1677,12.256045635869626
1678,13.086547953005168
1679,12.838089580237513
1680,12.666070909394524
1681,12.34997326384239
1682,12.596322093821083
1683,12.124499183825321
1684,12.069280105330868
1685,12.069386325898527
1686,12.04114415870315
1687,12.046569332208225
1688,12.16932702328237
1689,12.17206321644501
1690,12.193264030024507
1691,12.123697874451988
1692,12.428051107520206
1693,12.01094342869488
1694,12.092327863188476
1695,11.998311562201149
1696,12.495417175391523
1697,12.033385223560451
1698,12.759044484579839
1699,12.67633406668191
1700,12.418967737300584
1701,12.494309459403908
1702,12.369626268821056
1703,12.34469739495535
1704,12.527948099865615
1705,12.351387020868856
1706,12.997655122712466
1707,12.244842523792881
1708,12.193990325263638
1709,12.478895756175898
1710,12.29641023769626
1711,12.47460260068407
1712,12.465940242036822
1713,12.511541531336045
1714,12.302213494023098
1715,12.211844834042537
1716,12.116730141482265
1717,12.052723476208755
1718,11.804475037653996
1719,12.218635190304942
1720,12.374838755852853
1721,12.007149107292353
1722,11.718403709498578
1723,11.946475488081411
1724,12.233785104170515
1725,12.361519926520144
1726,12.140551106165088
1727,11.93537826686034
1728,12.076994694295685
1729,11.996020158153952
1730,11.975833526045912
1731,11.678705847762298
1732,11.755410790308979
1733,11.652052313526122
1734,11.683534871072009
1735,11.793539641481416
1736,11.615414903253676
1737,12.64425247841599
1738,12.371283305973417
1739,12.547712889479385
1740,12.32160894732771
1741,12.186987248935665
1742,12.048976331681367
1743,12.087704582198128
1744,12.660346642440366
1745,12.27475336548596
1746,12.112433533413821
1747,12.25952479191106
1748,12.367790521848436
1749,11.881912723262689
1750,11.734318572831244
1751,12.480174935652467
1752,11.668249500563814
1753,11.907236876285811
1754,12.18740881602881
1755,12.013234812431229
1756,11.782140460196398
1757,11.702070729380157
1758,11.834259238518925
1759,11.928337770043406
1760,11.991785251807194
1761,11.886518597834435
1762,12.061024815603329
1763,12.071499184062109
1764,11.599396827706427
1765,12.07109581399565
1766,12.164566800139347
1767,12.412876005395326
1768,11.846888226632908
1769,12.057875020980426
1770,11.960482944694945
1771,11.665242786088056
1772,11.804685353200565
1773,11.752875229383113
1774,11.889569416821658
1775,11.866536103633035
1776,11.704018058170462
1777,11.633222253241751
1778,11.872145012463406
1779,11.641974212392247
1780,12.041897938781636
1781,11.715335480208545
1782,11.437133397257956
1783,11.854063947592017
1784,11.648990791945092
1785,11.725292074067658
1786,11.88031452483098
1787,11.999250968010745
1788,11.121547761886307
1789,11.512300088623846
1790,11.299882175116043
1791,12.174740711466153
1792,12.00343071373455
1793,11.74682696350559
1794,11.980937628169176
1795,11.806310530609103
1796,11.737618822533861
1797,11.63877259975473
1798,11.690478308494912
1799,11.607659353752716
1800,11.736690218929073
1801,11.726682993064099
1802,11.808378523684452
1803,11.911323780280087
1804,11.879091921317887
1805,11.833623183777739
1806,11.77491987977666
1807,11.781485334932494
1808,11.673925760527773
1809,11.643116545818339
1810,11.772730653451678
1811,11.416132020391595
1812,11.441895176883182
1813,11.648575819027261
1814,11.473172393291978
1815,10.994768097794605
1816,11.552662619422819
1817,11.544341496088087
1818,11.912155750099686
1819,11.781926267613535
1820,10.974329859767147
1821,11.708785378738703
1822,11.895922065356764
1823,10.714011731816884
1824,11.779723236792403
1825,11.824008686947227
1826,11.539547167133748
1827,11.513091140594316
1828,11.781458109351965
1829,11.665440202433558
1830,11.815524026491484
1831,11.874854557794604
1832,11.307885364308454
1833,11.849069622005311
1834,11.724142698564123
1835,11.596760727849718
1836,11.735564781640552
1837,11.38897614145346
1838,11.662193635874193
1839,11.676255936010197
1840,11.764380522547304
1841,11.794037098515062
1842,11.402841277539192
1843,11.743076887607128
1844,11.816258113310683
1845,11.834717443631721
1846,11.9157829844189
1847,12.001073881424162
1848,10.932184857975974
1849,11.621163869717806
1850,11.645405611400278
1851,11.954226710734082
1852,11.721761579419974
1853,11.737199944498219
1854,12.024674817668442
1855,11.897766371766458
1856,12.309328320060127
1857,11.844193196423799
1858,11.82595872255164
1859,11.679524370601136
1860,11.945702988684006
1861,11.690337065626164
1862,12.628244103577092
1863,12.585150387787248
1864,12.585223317277123
1865,12.716744163496369
1866,12.662040576132004
1867,12.315385695568326
1868,12.619958812850752
1869,12.231654203342515
1870,12.310334058847717
1871,12.362923264593205
1872,12.066577616607304
1873,12.388046559833485
1874,11.916652557606088
1875,12.150215974776323
1876,12.190171340400731
1877,12.259061221555983
1878,12.229249122230732
1879,11.758557853726025
1880,11.803628344678541
1881,12.421889566366119
1882,12.426158323883016
1883,12.136420330786178
1884,12.216207934750516
1885,12.337637829887603
1886,12.535631615889042
1887,12.28180022140387
1888,12.52457461405157
1889,12.026370405056873
1890,11.65289575580309
1891,11.759479037770797
1892,11.497289489866079
1893,11.764866683123238
1894,11.69341906128751
1895,11.779348222407046
1896,11.727434106147726
1897,11.649400460499546
1898,11.67814019088381
1899,11.990175429450908
1900,11.975772353681265
1901,11.951529914570312
1902,11.916299395188258
1903,12.30001198977934
1904,11.830053220534356
1905,12.193680534251772
1906,11.983750693549858
1907,12.258207799585215
1908,11.634201866495925
1909,11.801904911491981
1910,11.724300068251292
1911,12.265134119598573
1912,12.719946381530558
1913,11.892822632104476
1914,11.089009389500841
1915,12.5677669098445
1916,11.057439721374458
1917,12.414360580040444
1918,11.899303366504444
1919,12.141169394414906
1920,11.961985732748024
1921,12.841371596652088
1922,12.5815966270802
1923,12.41741435738899
1924,12.32243109314054
1925,12.197823341511757
1926,12.815403578992695
1927,11.818756219764083
1928,11.950807910864457
1929,11.797495004882183
1930,11.797153953801605
1931,11.885326817327943
1932,11.8432128460298
1933,12.051512400127663
1934,12.104671558738593
1935,12.031736670777738
1936,12.13656394654334
1937,12.077598119336837
1938,12.022498732041683
1939,12.355989268249685
1940,12.140902046316935
1941,12.055265865191917
1942,12.100598097165495
1943,12.19969227705494
1944,12.700725697436516
1945,12.800819480541094
1946,11.798537905364935
1947,12.569012618000283
1948,12.002860470104395
1949,12.417794888407121
1950,12.135675208151389
1951,12.458495672088503
1952,12.294047168390236
1953,12.035471111601533
1954,12.099631591370851
1955,11.806357665243413
1956,12.715063886679676
1957,11.912973567526441
1958,12.623589271320418
1959,11.877554879322178
1960,11.648420579843402
1961,11.68289663505313
1962,11.540911545447273
1963,11.638501220227734
1964,11.567069263217324
1965,11.888229441850669
1966,11.855792866782744
1967,12.545944819012941
1968,12.983086936626798
1969,12.805801757418253
1970,12.911994946440526
1971,13.066774403954547
1972,12.838302038683953
1973,12.468209602005501
1974,12.694063053390954
1975,13.248486749620547
1976,12.491351490181053
1977,12.795323064232623
1978,12.741367888684177
1979,12.64633300163809
1980,12.184758441140694
1981,12.726993542614757
1982,12.267004531744448
1983,12.187712595343875
1984,12.066896152511548
1985,12.296103503903424
1986,12.228042395113347
1987,12.124575928385878
1988,12.08842245885656
1989,12.180762329608957
1990,12.262793374805122
1991,12.329168706573888
1992,12.298390807003921
1993,12.036515153213607
1994,12.347509604043712
1995,12.125993105812638
1996,12.440195059284427
1997,12.5958490569135
1998,12.663929226212135
1999,12.501337819036348
2000,12.66936390990627
2001,12.504358919890098
2002,12.347325435843242
2003,12.425193547932594
2004,12.546620820477091
2005,12.276005299083968
2006,12.277875680077944
2007,12.416828585804597
2008,12.281675878903188
2009,12.1580807761303
2010,12.18663133638048
2011,11.831440411040148
2012,12.042208140592567
2013,12.073384985486552
2014,12.123935879582111
2015,12.207766374958755
2016,12.151131675197476
2017,12.165074448989259
2018,11.671984507456797
2019,11.821232048234993
2020,11.55357831921794
2021,11.536448266645765
2022,12.088069633021123
2023,11.795859205049602
2024,12.577355511064663
2025,12.801212529611437
2026,12.082318018195462
2027,11.984383341513087
2028,11.940407328699347
2029,12.0330234564958
2030,12.502627204080621
2031,12.367011501167784
2032,12.40929910549048
2033,12.441458031954049
2034,12.048368211722114
2035,12.273874990404696
2036,12.22648770855751
2037,12.260680869847064
2038,12.707924665036074
2039,12.244591517298709
2040,12.600894984340597
2041,12.545928761691439
2042,12.224996268482299
2043,12.10253245348298
2044,12.081176396238991
2045,12.28800647202538
2046,11.904462354502172
2047,11.869164369892648
2048,11.854513290006214
2049,11.8881180386946
2050,12.054324136957398
2051,11.56144187362885
2052,11.662612032644905
2053,11.906017956536267
2054,11.515465997924576
2055,11.90468637092427
2056,11.923569969089165
