id,SalePrice
1461,117430.73739764151
1462,154455.64038073012
1463,184158.94818606487
1464,199693.30937371176
1465,196115.94373466203
1466,171096.8740380705
1467,177925.32448539362
1468,159002.90537168083
1469,196804.25721079187
1470,118711.22740102315
1471,188719.4520703545
1472,99425.05863080938
1473,95340.00520271123
1474,143047.89466910277
1475,105863.42356638577
1476,365619.4993953718
1477,243975.308378748
1478,290993.8887284183
1479,292194.7571030978
1480,501171.8651040835
1481,326918.9589356647
1482,206958.0126102608
1483,181440.3270611709
1484,157627.37149300607
1485,189502.38020793238
1486,194866.8954696844
1487,330537.40442413324
1488,231929.64031453617
1489,189712.85075833317
1490,240460.97688711534
1491,195316.85722095086
1492,93530.7235693624
1493,184035.74477039784
1494,285030.9409785879
1495,289256.5158239484
1496,232266.6529119593
1497,182009.43037879228
1498,171377.5485666819
1499,163304.98463581054
1500,156222.9540951074
1501,177304.11547405148
1502,146501.89335696262
1503,291017.7627124083
1504,239322.08698368425
1505,224797.67199905307
1506,193218.64704333624
1507,249851.3278294293
1508,199286.9689131625
1509,160579.90671972203
1510,142599.5612986563
1511,152858.6623796775
1512,179215.4132336748
1513,148919.00651434818
1514,158603.6137968571
1515,198811.80976180948
1516,156971.7958671191
1517,173713.4842916274
1518,132830.72969240524
1519,209764.9409169697
1520,125470.36772451647
1521,130873.57052184927
1522,181056.33649486458
1523,112395.0055346946
1524,124909.97452182572
1525,119844.95024628058
1526,110292.65095620342
1527,106949.70849233368
1528,140704.54863384934
1529,149467.15638368993
1530,185831.0164881229
1531,103789.74029173021
1532,97251.41184846239
1533,149115.47839807597
1534,126361.51855751964
1535,152945.79541492893
1536,108918.7525207365
1537,56571.912779787635
1538,145425.6474646117
1539,181831.64050089646
1540,92681.2881566686
1541,137558.53675320608
1542,145501.48105709397
1543,187577.27356986693
1544,87721.81380681091
1545,117692.9593492503
1546,133561.4989786713
1547,129500.84170012035
1548,139492.13775613715
1549,120600.5605305183
1550,131894.82969156076
1551,106755.42251012822
1552,134185.60858213942
1553,147592.31449723354
1554,118478.37856381801
1555,159165.15676455467
1556,82484.59557899425
1557,108406.69988570048
1558,101947.40647924326
1559,56520.2235313795
1560,130222.12314964097
1561,127452.51378861516
1562,127659.98551500028
1563,119539.12884792556
1564,154213.9405951614
1565,152426.66679731812
1566,237488.10426169971
1567,77767.06834015541
1568,229468.46598460118
1569,126356.34531327573
