id,SalePrice
1461,117430.73739764214
1462,154455.64038073068
1463,184158.94818606487
1464,199693.3093737114
1465,196115.94373466203
1466,171096.8740380705
1467,177925.32448539394
1468,159002.90537168112
1469,196804.25721079222
1470,118711.22740102337
1471,188719.4520703545
1472,99425.05863080973
1473,95340.00520271123
1474,143047.894669103
1475,105863.42356638634
1476,365619.49939537246
1477,243975.30837874845
1478,290993.8887284193
1479,292194.7571030988
1480,501171.86510408437
1481,326918.9589356647
1482,206958.01261026046
1483,181440.32706117153
1484,157627.37149300607
1485,189502.38020793273
1486,194866.89546968474
1487,330537.40442413266
1488,231929.64031453617
1489,189712.85075833282
1490,240460.97688711618
1491,195316.85722095086
1492,93530.72356936256
1493,184035.74477039816
1494,285030.94097858894
1495,289256.5158239489
1496,232266.6529119597
1497,182009.43037879228
1498,171377.5485666819
1499,163304.98463581083
1500,156222.9540951074
1501,177304.11547405148
1502,146501.89335696262
1503,291017.7627124083
1504,239322.0869836838
1505,224797.67199905348
1506,193218.64704333624
1507,249851.32782942886
1508,199286.96891316288
1509,160579.90671972203
1510,142599.5612986568
1511,152858.66237967802
1512,179215.4132336748
1513,148919.00651434818
1514,158603.6137968571
1515,198811.80976180913
1516,156971.7958671191
1517,173713.484291628
1518,132830.7296924055
1519,209764.9409169697
1520,125470.36772451692
1521,130873.5705218495
1522,181056.33649486653
1523,112395.0055346952
1524,124909.97452182617
1525,119844.95024628144
1526,110292.65095620362
1527,106949.70849233406
1528,140704.5486338501
1529,149467.15638369074
1530,185831.01648812354
1531,103789.74029173076
1532,97251.41184846239
1533,149115.47839807678
1534,126361.51855752054
1535,152945.79541492948
1536,108918.75252073689
1537,56571.912779787635
1538,145425.64746461224
1539,181831.64050089646
1540,92681.28815666877
1541,137558.53675320657
1542,145501.48105709447
1543,187577.27356986792
1544,87721.81380681107
1545,117692.95934925093
1546,133561.49897867203
1547,129500.84170012081
1548,139492.13775613738
1549,120600.5605305183
1550,131894.82969156123
1551,106755.42251012841
1552,134185.60858213966
1553,147592.3144972338
1554,118478.37856381843
1555,159165.15676455494
1556,82484.5955789944
1557,108406.69988570105
1558,101947.40647924326
1559,56520.2235313797
1560,130222.12314964097
1561,127452.51378861516
1562,127659.98551500119
1563,119539.12884792619
1564,154213.94059516193
1565,152426.6667973184
1566,237488.104261701
1567,77767.06834015569
1568,229468.46598460118
1569,126356.34531327663
1570,133473.29247524557
1571,122864.90516233705
1572,143353.16419644284
1573,240524.02956344213
1574,120272.72261253411
1575,233403.47841185163
1576,250560.8553260834
1577,176329.8548484642
1578,144979.37054259854
1579,146181.418376025
1580,195331.60201256757
1581,152972.1551697442
1582,122611.72793724117
1583,294052.94431635854
1584,214562.32240695346
1585,134241.07759875248
1586,69299.69577397351
1587,103007.61541916782
1588,153922.7634437651
1589,97750.20255567692
1590,134513.3720175636
1591,92144.96121136876
1592,118526.742651423
1593,123166.98033059564
1594,125543.40553251529
1595,103095.27001066605
1596,225641.41370297945
1597,196007.5179242337
1598,232226.44097016045
1599,162150.99222860378
1600,153932.5655661065
1601,68042.3611634477
1602,116827.7228485168
1603,68032.14911913511
1604,263928.4343635318
1605,239773.04135281924
1606,167754.9389711113
1607,180110.6650245901
1608,215471.39284067485
1609,180174.3167605405
1610,150936.583996933
1611,138567.89262382942
1612,171600.72547625503
1613,163361.3516214161
1614,125880.96671557486
1615,96636.92247210006
1616,81098.67730475159
1617,96105.73650302347
1618,124157.86980704371
1619,133370.8451830756
1620,139527.52161081438
1621,140121.77286454636
1622,140019.79517736484
1623,261467.331998172
1624,211738.78661638492
1625,114847.19440795496
1626,172127.85172363225
1627,194921.7194227276
1628,283709.6006245509
1629,177963.50997026163
1630,361271.5348152274
1631,231122.2479423261
1632,248780.91935549062
1633,171079.4079188413
1634,183590.63364518204
1635,173180.65684723202
1636,149423.59350370313
1637,205779.00359916847
1638,175679.41540407165
1639,191085.22737386648
1640,251386.9014208911
1641,181251.93176303385
1642,241657.6070535612
1643,211948.03186534403
1644,234014.71739652602
1645,199592.2373180082
1646,155708.747996648
1647,159294.75242605538
1648,130281.3609659978
1649,138205.17310890494
1650,111727.38255595125
1651,121450.63920145921
1652,99359.61218516662
1653,100778.6016137924
1654,142283.3032437014
1655,128504.17893606935
1656,137071.9160717944
1657,145245.28308194363
1658,141793.01249162387
1659,114215.23190449597
1660,151045.9734722576
1661,436569.2696592648
1662,396974.7666173826
1663,379503.95767837024
1664,533123.0753223745
1665,308047.2744226393
1666,329672.3710607463
1667,386704.5420454291
1668,348991.0245035101
1669,307604.6367034761
1670,346246.77803384303
1671,258883.69816100958
1672,426291.38664194266
1673,281960.76848993445
1674,234754.54232497266
1675,195145.4021317726
1676,190044.49018281404
1677,218380.0222503068
1678,465568.3754696686
1679,398925.99049057125
1680,331279.7968628361
1681,243331.2678757494
1682,315484.7123694586
1683,182612.08140783082
1684,174867.31244913014
1685,172425.79186734054
1686,165598.3651174122
1687,171034.05810159066
1688,189310.61836932285
1689,192621.59521074928
1690,194681.07430403092
1691,184982.04187906272
1692,262807.71108260384
1693,167969.8606295349
1694,181150.29504880053
1695,163362.94018594743
1696,269077.4880444659
1697,169576.44804297207
1698,343456.94573129254
1699,303132.25919396896
1700,250774.92936771084
1701,269269.9809174985
1702,238128.31989858154
1703,234165.32414610367
1704,271606.4902988668
1705,234847.78847459314
1706,444415.23067424295
1707,212330.97950569197
1708,198056.08588460638
1709,260863.08914404977
1710,216065.02421308076
1711,275494.91506504506
1712,254980.27847103355
1713,280638.5737270598
1714,224525.079706832
1715,206859.0229111439
1716,182224.10108190295
1717,174647.14624817783
1718,138020.1263549137
1719,213843.31226143072
1720,239562.18866550754
1721,160126.79930097275
1722,125248.49071522935
1723,152917.4447724951
1724,203369.93960145526
1725,233454.240088923
1726,187123.6109341641
1727,153603.06923404065
1728,170039.44840728215
1729,167817.14508210763
1730,155397.7285551348
1731,118696.18687283542
1732,123775.4772895537
1733,111529.6784244066
1734,120956.25645065408
1735,121101.16146659316
1736,104885.5871263555
1737,302599.95036102
1738,250308.33231486965
1739,242457.84762190568
1740,217500.84266137803
1741,187950.7872507666
1742,174841.77332574019
1743,179093.56691680412
1744,321658.865519557
1745,224994.9222768849
1746,183158.44865544545
1747,209466.73610335297
1748,217356.75058993435
1749,142175.19265134397
1750,126168.90443342655
1751,251273.2743226729
1752,113957.63835245979
1753,157857.66794484857
1754,195257.31293893885
1755,164344.73613084556
1756,124078.65430150637
1757,119144.66759350724
1758,143989.1974110165
1759,158134.7675309138
1760,164024.7286713572
1761,152774.60357591524
1762,179081.12344106787
1763,191017.23459163692
1764,110938.81346988637
1765,180713.13133968995
1766,194115.37698138418
1767,231867.87975829057
1768,139313.5805978976
1769,175333.0586603743
1770,150083.0727825166
1771,123035.94843331104
1772,132770.74719598886
1773,122283.88370091164
1774,144763.7445844389
1775,138650.69788296672
1776,127071.28193737069
1777,108669.79030290271
1778,138599.6188882748
1779,117519.98954872442
1780,182571.77226921901
1781,127579.62521495759
1782,85423.48463767263
1783,142542.38736679027
1784,107625.27843698731
1785,128217.01648746162
1786,140789.60776611272
1787,162908.94070107432
1788,60504.68849073402
1789,98116.23711522874
1790,79865.9398545247
1791,178646.35775122078
1792,163811.99140788353
1793,125109.76231258958
1794,152754.18678419405
1795,136994.44305990628
1796,124874.97299645391
1797,113449.88301226866
1798,119284.36879381532
1799,109133.96173935175
1800,127451.08245123654
1801,127213.13628389411
1802,139670.96691082706
1803,149793.00346407972
1804,134514.73287389192
1805,134906.89274142368
1806,126899.15568395899
1807,133650.05906218206
1808,124676.42051917434
1809,125018.60517791266
1810,137300.37617503578
1811,92835.24254397108
1812,101330.64477747562
1813,124581.62094251464
1814,95670.38576472818
1815,57447.874516040654
1816,98347.48502454205
1817,103686.51734639688
1818,144735.19265979377
1819,125847.70039033928
1820,50959.250073114104
1821,119831.4337903941
1822,151940.30448688017
1823,42796.5325931961
1824,130217.10706188806
1825,136091.72778877523
1826,101662.60626627292
1827,101575.8421306187
1828,136141.53718806503
1829,127732.7205830302
1830,140325.01933588978
1831,142453.99618544301
1832,67811.43630241267
1833,139098.88363065413
1834,118163.77215161861
1835,121609.84265686375
1836,130050.1297862245
1837,86753.3438180129
1838,127419.79748826953
1839,97764.55044221022
1840,142162.04045104535
1841,133726.1424974414
1842,89504.84638695171
1843,123878.02398502562
1844,140533.74713302695
1845,141257.60886747867
1846,157438.89555092118
1847,161618.91698376255
1848,52003.118046351155
1849,114570.81269415718
1850,116430.90326578126
1851,156251.94873670756
1852,123183.45431970207
1853,120613.56659330818
1854,166745.2829810036
1855,144306.00203403155
1856,227591.44330340988
1857,140266.92183787038
1858,135290.30129462125
1859,117878.79608897697
1860,141577.25241383814
1861,117141.93691745235
1862,310374.39944005763
1863,290649.1894694527
1864,290751.4721852301
1865,348664.38882780034
1866,336578.6077501626
1867,220398.67404546443
1868,293683.6892977569
1869,198780.85337188173
1870,222247.76300638006
1871,254931.61580372625
1872,174428.76635465852
1873,238400.53337463664
1874,153650.49543555657
1875,203148.73243268993
1876,203378.68221977566
1877,211479.55507267622
1878,202867.70984081482
1879,127560.76064337921
1880,130483.05336286571
1881,242622.24465181917
1882,242936.45878736197
1883,186767.01900508662
1884,205846.66893573175
1885,243610.2177292411
1886,290897.58144344157
1887,214287.02308901213
1888,266814.5130498185
1889,173389.58644745414
1890,113377.48079649074
1891,133844.6806078707
1892,94396.26121269519
1893,127108.90431779175
1894,124162.0599400928
1895,131738.72500725012
1896,127418.50211541342
1897,114293.54003958359
1898,114499.85586216666
1899,160523.97154782678
1900,155608.73823088736
1901,174431.97428189183
1902,161527.33947040557
1903,209836.3330553232
1904,142341.0463915674
1905,204967.56505378181
1906,159257.1155163229
1907,222028.8194892484
1908,110161.84972547929
1909,131243.95650133188
1910,118359.95313271151
1911,226085.87132800574
1912,351628.0846034651
1913,142262.2874495948
1914,56581.17477399085
1915,310239.9667818468
1916,71688.66303690831
1917,244095.69639825943
1918,140124.57706981048
1919,183016.82555000717
1920,165037.35176574765
1921,390066.229804771
1922,318311.1550139138
1923,236119.67516203172
1924,222062.09017770583
1925,194922.89247997536
1926,380663.0652428963
1927,130557.7931260436
1928,158487.42312507005
1929,124039.55635754214
1930,126470.13542624294
1931,140088.84624009518
1932,143670.0897407405
1933,179388.78280342126
1934,184399.61802565205
1935,170975.81685495173
1936,198419.1686275592
1937,186257.4942975582
1938,171651.35678646935
1939,241296.3526528762
1940,189739.5556437308
1941,169025.07485965322
1942,185699.16538147564
1943,213927.60217281902
1944,370982.79281143
1945,405053.0213041112
1946,132707.90823187638
1947,326430.57482870505
1948,169700.74521593284
1949,254308.8210413938
1950,185928.89046339015
1951,247585.93545440733
1952,209317.31775312836
1953,161552.52313781407
1954,179928.56590722228
1955,137924.08534499892
1956,298461.08339339483
1957,156221.05340467082
1958,288928.9577713059
1959,143224.50494490433
1960,115432.12884394568
1961,115460.22834996064
1962,100096.64597310396
1963,108242.16355112275
1964,105327.89802142674
1965,137563.12543905413
1966,133369.50246545594
1967,291071.6145487444
1968,430193.0773697406
1969,388524.8494857773
1970,410171.6430873708
1971,470763.95704754285
1972,369856.4491710146
1973,265153.44552301103
1974,334435.3312802459
1975,590517.2875023305
1976,266244.1447190555
1977,347163.07829986257
1978,353132.05014211044
1979,325935.0734997458
1980,205694.2555530606
1981,344252.0302421093
1982,210886.77485121606
1983,197263.91116338113
1984,169516.78274235566
1985,227145.11079786575
1986,206948.36519326642
1987,183181.11290676903
1988,171907.04560814862
1989,193388.88025590865
1990,206044.05317276553
1991,230207.47146973427
1992,215776.90212626877
1993,168210.29120462586
1994,234132.55075210606
1995,183519.3833210733
1996,242970.6394812645
1997,315984.3535903171
1998,313296.4265058097
1999,274374.13692525105
2000,310166.2269059285
2001,268210.1339794354
2002,238929.9964558654
2003,252355.82121042334
2004,278141.957640197
2005,224682.2453772041
2006,219705.1165219366
2007,251937.95546860655
2008,215237.70381440318
2009,196848.80144499158
2010,195120.49848672905
2011,142646.83936889947
2012,169949.42640497469
2013,177454.9558546736
2014,186129.7059469053
2015,205645.96971699345
2016,190165.5883718798
2017,193860.1834065973
2018,110865.84555419312
2019,131774.36015619314
2020,103231.56991218904
2021,96620.40729018346
2022,189485.3985016084
2023,147651.92944125473
2024,270290.32530065393
2025,353496.339742531
2026,173993.37444622017
2027,161636.6068310659
2028,153842.64200672338
2029,170129.7457632604
2030,268931.50032120856
2031,231787.5244890387
2032,252147.84708630168
2033,253612.71865287464
2034,174294.45265493987
2035,224573.11728632188
2036,201618.5655779009
2037,212647.17486974387
2038,327950.57716451026
2039,224562.65629314238
2040,265665.1000401221
2041,301695.6579163319
2042,209324.23111001664
2043,178095.203946599
2044,179583.83928847
2045,209720.70804425533
2046,152513.33130402415
2047,150111.53924192744
2048,139759.30358393522
2049,147537.54348147416
2050,175206.66586384366
2051,104583.17236315852
2052,122229.61898832367
2053,149346.46203416548
2054,95374.0727018608
2055,156995.0243517469
2056,142551.1250061109
2057,109963.59893674795
2058,216818.17501879385
2059,129434.22030797019
2060,175859.15646224792
2061,179776.54916587955
2062,126271.07358203217
2063,116970.3836678992
2064,136723.529387143
2065,118411.86283022363
2066,162235.34717738008
2067,109603.92899874743
2068,152439.91673163712
2069,91262.67735730461
2070,117703.29295030562
2071,95799.48265608834
2072,135983.02746695062
2073,131308.99499802804
2074,186235.46239448595
2075,151521.20735492994
2076,112212.03579574528
2077,152388.92257300153
2078,122570.47023323216
2079,136134.46537688305
2080,118068.72702706343
2081,127789.45700374633
2082,120710.82825713101
2083,149436.70545360935
2084,104848.57445758718
2085,115058.73119162468
2086,113108.8241947424
2087,125555.09158845157
2088,99833.92808299251
2089,77327.8253294068
2090,121009.39164497884
2091,107037.4458021414
2092,123029.52593357713
2093,118117.64025602631
2094,109450.69179550151
2095,147461.81884698992
2096,84644.226266177
2097,98233.08770134745
2098,150720.95745150797
2099,53269.152822078024
2100,66517.69989279957
2101,113567.6390748373
2102,127869.26707020357
2103,104774.18205949129
2104,144117.58945486572
2105,128441.37813773133
2106,60398.4050894851
2107,183791.3872930279
2108,116465.89281312095
2109,111391.14238600372
2110,131416.34438353745
2111,135741.73947116264
2112,138641.62372975613
2113,122056.78625041744
2114,124635.85860891682
2115,164718.5093074763
2116,115174.08887306257
2117,148752.48432674984
2118,124722.9661380412
2119,115478.99534173039
2120,113933.0148735779
2121,105822.61331735554
2122,118384.84376766508
2123,84446.69621710996
2124,153959.32397224667
2125,126227.75319009926
2126,146671.26937702845
2127,163525.75467819808
2128,124245.56513639826
2129,92625.59074502382
2130,136503.2037198543
2131,141840.5885068084
2132,115077.3036140194
2133,125582.18826830079
2134,120017.14176782538
2135,96556.67141948993
2136,78010.38578557291
2137,105903.37873400969
2138,134209.01219452725
2139,151455.61849770474
2140,139029.38008175042
2141,162065.65919555438
2142,125501.0591889044
2143,146837.2042196443
2144,125606.7520881927
2145,138085.1554451168
2146,176146.82539031474
2147,138114.3360262109
2148,133776.13906984832
2149,148396.91185916902
2150,233670.332247953
2151,116655.13234021862
2152,187327.58161147364
2153,163067.5809089244
2154,102235.42342153128
2155,143739.88484698575
2156,259555.62631348375
2157,229240.61524922145
2158,236772.93116795082
2159,211319.98228386813
2160,185958.4285499782
2161,235844.96749402353
2162,391797.1967933314
2163,348211.0220681888
2164,248251.0619454989
2165,202429.40491597363
2166,160246.3190514876
2167,218914.83733189764
2168,195596.5229322428
2169,196204.6359732101
2170,216651.7309583136
2171,159079.35893470413
2172,130835.60889709307
2173,171783.44043154828
2174,223095.0544225727
2175,292601.0090945065
2176,314701.880563587
2177,233687.94957870172
2178,213211.98230018205
2179,135566.07883099606
2180,215070.14808833378
2181,197114.35445992334
2182,230679.27633695139
2183,188596.19849993676
2184,120077.38628172407
2185,129798.63939187887
2186,148115.1115228283
2187,151733.1312856927
2188,157106.3493907094
2189,279086.648131802
2190,79071.6634759378
2191,80859.03433564612
2192,87988.78013252706
2193,115343.53774971572
2194,102204.14276871608
2195,103923.17433259993
2196,99874.12434319642
2197,119678.1422398332
2198,154980.6838946855
2199,172028.07632749726
2200,155671.6709067415
2201,151089.426880893
2202,214414.16386408493
2203,131885.0310384375
2204,177705.51086200133
2205,124368.45262027296
2206,139413.71990894104
2207,211417.81348723217
2208,272316.56677766255
2209,259590.18261862796
2210,120531.39814597425
2211,116637.89362763884
2212,121285.26749239111
2213,105714.14333242102
2214,132727.6048028744
2215,99655.94631490449
2216,149401.5699076993
2217,64486.18862162881
2218,69523.86373364543
2219,65199.368327317396
2220,63651.72531774635
2221,311053.17998872016
2222,285845.51105288847
2223,289267.5882821109
2224,206657.89987622597
2225,118675.58514667583
2226,187216.20487383075
2227,188604.1818400881
2228,265609.50741876883
2229,254490.47187205564
2230,152683.5426032265
2231,213123.0460821521
2232,181231.8037559951
2233,181783.204440899
2234,239579.09171312093
2235,223843.87279229393
2236,259289.2414564338
2237,307911.9990335152
2238,193095.6751924107
2239,113131.46008210788
2240,153163.7028347687
2241,155577.8519642382
2242,123996.66080245448
2243,131688.6805599773
2244,106784.44654735111
2245,102354.0586978592
2246,142076.11206720184
2247,119346.57516859584
2248,119531.06634435478
2249,114522.43596403042
2250,126771.96974931756
2251,97493.17459177757
2252,189635.77585182484
2253,150817.9108599967
2254,179950.66194622454
2255,184902.18088411383
2256,174169.47230099095
2257,207372.15762171935
2258,155588.67028281832
2259,174641.2369630378
2260,158972.66649720294
2261,192263.62498600112
2262,212054.15683110335
2263,385025.5279821661
2264,524229.2756835599
2265,179932.32703826952
2266,312522.0886613395
2267,383547.50144413137
2268,444795.5270209996
2269,151888.39110012562
2270,199329.08245298016
2271,213184.0576160256
2272,192326.15441474016
2273,160542.6853704041
2274,182427.9279578688
2275,155791.03227950353
2276,188863.0553385428
2277,184916.3541221138
2278,150492.96439301202
2279,123879.62301975659
2280,120898.64637466209
2281,164844.02379667258
2282,185225.22365838452
2283,110932.42798709279
2284,113900.63788830096
2285,136320.19502501318
2286,123766.27625693673
2287,379106.3442024209
2288,274861.33829450037
2289,370165.9372180464
2290,464022.5438167477
2291,334652.13971535244
2292,453554.5655973765
2293,502156.86490136205
2294,404685.9795805677
2295,491022.2862348749
2296,288126.50795868254
2297,355835.85694154695
2298,344018.7592483169
2299,347370.4831364672
2300,333300.4227362273
2301,313012.3595879791
2302,247343.6940935975
2303,246136.5810070471
2304,251264.99547477352
2305,194838.74359643811
2306,187824.0569264093
2307,199145.71824042767
2308,223704.71425222454
2309,284721.4804959752
2310,204469.84353146935
2311,202421.30978614074
2312,177107.16665637324
2313,172526.16819539346
2314,182015.26128800865
2315,181718.15691280286
2316,204912.45709490476
2317,191852.44075080936
2318,182807.4504257735
2319,186413.7270236991
2320,184173.28923280764
2321,236734.3535323737
2322,179882.62458373513
2323,195330.69980223986
2324,182021.89073968586
2325,216099.4173301992
2326,175263.83763265042
2327,199789.36364780707
2328,222304.72470617868
2329,194330.57526081114
2330,182504.68753825309
2331,340408.82238867326
2332,394524.5729235598
2333,318859.6017936533
2334,255736.5462658111
2335,281826.32390118414
2336,300086.1809089935
2337,197707.81417219664
2338,262610.2405364922
2339,215874.5301271712
2340,400804.3123472008
2341,211500.3608893675
2342,233814.50370850632
2343,224122.30211087636
2344,217966.48520213377
2345,231111.31687832967
2346,211854.28098097732
2347,197740.77695777547
2348,245379.7750898769
2349,182647.93061232442
2350,320258.9093565892
2351,262222.816836567
2352,259700.30474122296
2353,240454.04853792483
2354,142422.51142950897
2355,146536.98212545706
2356,149920.88976668444
2357,186856.43265558605
2358,201103.25618323544
2359,137269.86234566377
2360,113507.85383554788
2361,145771.29342829698
2362,270049.5360689041
2363,137150.8201072734
2364,151671.96101844698
2365,214960.4146640811
2366,192778.43846982476
2367,225813.86749998323
2368,217125.1605747558
2369,218366.03617706365
2370,167450.53044143823
2371,166383.97095344827
2372,195578.93263124977
2373,291575.3797588502
2374,314779.0651307813
2375,249399.22951685806
2376,287562.5514845108
2377,358218.05947331944
2378,145971.57889731234
2379,200917.5177979507
2380,151230.42277957467
2381,171264.18875433883
2382,205721.80940008964
2383,206433.3068168613
2384,248835.17617882387
2385,157492.50634756353
2386,131123.78318216527
2387,135198.06673310456
2388,105737.42131778857
2389,112575.15360863283
2390,146147.50860786324
2391,142266.17266052077
2392,112503.61903777847
2393,169646.7458374105
2394,143565.6896855158
2395,213715.73055861148
2396,140052.62811238514
2397,230058.27391415153
2398,131443.18577708004
2399,66144.22616532819
2400,67833.66099999794
2401,122219.43645834505
2402,137735.26964910422
2403,148128.74428814554
2404,153674.31445251504
2405,158767.31278772303
2406,138273.78256654966
2407,124203.83941975924
2408,148025.2886682771
2409,117606.25124034408
2410,173784.20434730893
2411,111661.73782795406
2412,157775.15852195674
2413,128877.98544567631
2414,159833.31028239022
2415,135736.1949443787
2416,126959.97419641091
2417,127783.9843662312
2418,130747.45539350907
2419,127687.08221430129
2420,118703.93763745025
2421,156527.08962971528
2422,104452.7343182046
2423,116611.2071173498
2424,164882.03764387534
2425,186688.533142193
2426,133465.59452119103
2427,131344.32412531177
2428,183145.63845988785
2429,110709.38735056866
2430,132195.8423545342
2431,102540.86384312432
2432,145996.82058573712
2433,143755.63895448035
2434,136982.85708256759
2435,154471.1987590467
2436,105717.33270918057
2437,100749.59052964405
2438,119626.7574748587
2439,103746.27892144755
2440,125552.90201913865
2441,92075.30638889488
2442,97356.99151069333
2443,127357.0156984747
2444,135814.22646991583
2445,91686.09108617247
2446,136317.51691655256
2447,176510.33151097517
2448,124502.46402807855
2449,112823.61273161517
2450,157785.6779576494
2451,118993.74150097244
2452,188027.47575219226
2453,95576.77748755638
2454,120709.70988372221
2455,121067.22103950345
2456,139606.84550058696
2457,139825.0796931931
2458,129947.45906977105
2459,107968.9365701692
2460,141647.27770534667
2461,126607.04895002539
2462,137075.95664356253
2463,125521.08433335037
2464,172519.00338508704
2465,145552.37338548392
2466,117731.0993207056
2467,130694.57450835586
2468,81149.89912829346
2469,81681.67184004516
2470,194327.91100614093
2471,214139.48316732456
2472,165555.5750804627
2473,116661.65347286785
2474,64913.92666264537
2475,220136.32859063457
2476,116958.78428053208
2477,127124.0476863022
2478,159646.63536072415
2479,104468.65402027468
2480,151139.601113878
2481,117771.93296593871
2482,126085.17676424804
2483,107759.46893152868
2484,119734.32580929693
2485,122573.10002459362
2486,151946.5896603928
2487,158577.2671335105
2488,164240.22157717712
2489,154934.41868962883
2490,145731.87900267882
2491,95283.13625747664
2492,191025.4049895494
2493,153555.6270722907
2494,149272.03514951025
2495,89651.77660745155
2496,230838.68642222145
2497,157461.91160811763
2498,102453.3724010381
2499,88138.96457829852
2500,117700.41546971264
2501,139003.40802842425
2502,148468.41323510764
2503,97528.5681278288
2504,196161.09302956593
2505,228286.50688063167
2506,251333.66992905232
2507,292708.4840941895
2508,252448.04558027373
2509,219527.62744714168
2510,215767.09462522593
2511,172305.9659349132
2512,210638.30674375658
2513,225560.50517755724
2514,250108.66908187873
2515,147539.84480993744
2516,178886.79794646564
2517,148824.88755732495
2518,157317.22286358458
2519,236362.40864010857
2520,218945.5857761963
2521,187723.14193232878
2522,225335.54803930825
2523,118847.99354794966
2524,135180.91091267002
2525,147061.30526069825
2526,135866.98874237604
2527,113827.66249310476
2528,127833.4157116456
2529,133452.80574027076
2530,123999.99089336797
2531,261354.4204930916
2532,225453.35933023668
2533,193302.25854280044
2534,233354.25716632028
2535,297047.02564929595
2536,230905.81347432933
2537,245917.58146698473
2538,183202.9574280789
2539,186746.52597483242
2540,180390.0441415668
2541,179152.84597075288
2542,163918.02708117984
2543,120018.20526754139
2544,122762.50051410885
2545,138814.68949009426
2546,123346.17158501966
2547,135755.37875141465
2548,150935.13219351086
2549,158366.54322665173
2550,1036585.2779084112
2551,139693.2516227335
2552,128786.92747939084
2553,74330.05550088067
2554,91414.8515923367
2555,116864.7990215174
2556,97128.74786971518
2557,104907.61130049595
2558,135887.2679934207
2559,146194.5371316122
2560,155176.44328246644
2561,147456.80516744102
2562,144157.32399167382
2563,152396.92342728467
2564,200618.36676106203
2565,137753.66206235136
2566,160731.10077655868
2567,144709.8755523394
2568,208112.0652279603
2569,239806.96530402184
2570,117003.10700774084
2571,199304.85728512186
2572,150514.76354077886
2573,234974.17159933638
2574,303056.9011307845
2575,130221.50743566443
2576,119364.57674124942
2577,151366.89605769856
2578,82261.8375659754
2579,64680.288236248176
2580,87323.17721055303
2581,93265.77112256542
2582,100808.11873676148
2583,289537.9161212812
2584,184030.31875108715
2585,188805.59842470064
2586,226357.35860150805
2587,201778.40348508972
2588,136483.80099844874
2589,149230.0821930989
2590,200032.84270040883
2591,223440.82228809324
2592,218188.750111502
2593,264668.1628193458
2594,180316.04548216442
2595,203968.28875892045
2596,290743.350903097
2597,184259.4147426876
2598,283207.3363973325
2599,351956.69752071437
2600,168162.9745453703
2601,139789.47549200477
2602,86093.15464618462
2603,96575.91853953297
2604,94248.00245263657
2605,82703.10183246984
2606,142233.38740571993
2607,201290.29201953695
2608,194816.9049583163
2609,172177.85089661332
2610,108886.42397325623
2611,123866.94362630874
2612,162858.36095696833
2613,126575.05671627264
2614,121274.36182225333
2615,154254.9614217713
2616,142532.2797131091
2617,185859.99153976687
2618,209465.56992570256
2619,205702.41003038525
2620,188947.9638709732
2621,173985.38426807188
2622,180337.59899120659
2623,236069.22595103702
2624,308961.7144587256
2625,308559.7953553357
2626,171330.36762826776
2627,163145.41350822797
2628,486097.3918358983
2629,520015.3639984693
2630,382837.80653993855
2631,509043.75392232207
2632,420133.1755694845
2633,314772.3339183631
2634,451461.44616936846
2635,158700.37035704768
2636,175076.26437932573
2637,179415.95777038726
2638,264124.00002043234
2639,187603.8829809215
2640,149580.53184643606
2641,101148.19372643696
2642,192984.43082749075
2643,105953.18954674416
2644,115074.39267091213
2645,111429.67842902495
2646,96525.79176788758
2647,106153.24541294714
2648,138525.81367898622
2649,153282.47326796505
2650,128976.80417645832
2651,135024.2381674968
2652,407233.68892821384
2653,249492.79270755535
2654,259647.9471362475
2655,401748.59195237677
2656,321770.6196978778
2657,362355.0740961202
2658,310674.1932489017
2659,304064.4856022261
2660,369122.29147788644
2661,360557.3760414816
2662,373337.3268874127
2663,287861.7835600347
2664,276221.8037034387
2665,327014.66021416325
2666,283575.06374153146
2667,172696.5399813177
